_id,stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
241,jIGnqtq6,Rtc Colony Upl,Rtc Colony Upl,17.328056,78.599494,RTC COLONY twd DSNR
242,g3CVmJk7,Hayathnagar Bus Depot,Hayathnagar Bus Depot,17.32999218,78.59393298,HAYATH Nagar Depot twd Dilshuknagar
243,nib1nnsj,Bhagyalatha (Arunodaya),Bhagyalatha (Arunodaya),17.33231694,78.58912647,BHAGYALATHA twd Raithu bazar
244,SeOTAz0T,Shanthi Nagar-Vanastalipuram,Shanthi Nagar-Vanastalipuram,17.32820613,78.5875386,SHANTHI Nagar twd Raitu Bazar
245,3UkEBTxG,Sharada Nagar-Hayathnagar,Sharada Nagar-Hayathnagar,17.32819462,78.58507633,SHARADA NAGAR twd Raithu Bazar
246,9Ezr2Jwk,Subhadra Nagar,Subhadra Nagar,17.32882958,78.5834187,SUBHADRA Nagar twd Raitu Bazar
247,tSGCiQav,Kamala Nagar-Vanasthalipuram,Kamala Nagar-Vanasthalipuram,17.32982564,78.579036,KAMALANAGAR twd Panama
248,IAGvk4V9,Raithu Bazar-Vsp,Raithu Bazar-Vsp,17.3304987,78.57515749,RAITHU Bazar twd Ganesh Temple Vanasthalipuram
249,kQF1TB5X,Vanasthalipuram Complex,Vanasthalipuram Complex,17.3307192,78.57296616,VANASTHALIPURAM Complex
250,3CpJuoZ6,Ganesh Temple-Vanastalipuram,Ganesh Temple-Vanastalipuram,17.33124156,78.56918693,GANESH Temple twd LB Nagar
251,JMhpzU6M,Panama Godowns,Panama Godowns,17.3379997,78.56924325,PANAMA Godown twd Dilshukanagar
252,MjEKXkAz,Chintalkunta Bus Stop,Chintalkunta Bus Stop,17.340501,78.563096,CHINTALKUNTA twd Dilshuknagar
253,lyF23GGb,Chintalkunta Checkpost,Chintalkunta Checkpost,17.34262771,78.55642761,CHINTALKUNTA CHECK POST twd Dilshuknagar
254,jNMgv2Al,Lb Nagar,Lb Nagar,17.34709759,78.55122149,LB NAGAR  X Road twd JBS
255,Ap1EukzU,Kamineni Hospetal-Lb Nagar,Kamineni Hospetal-Lb Nagar,17.35336563,78.55557384,KAMINENI Hospital twd JBS
256,buDaArKj,Rajeev Gandhi Nagar/Sai Nagar Bus Stop,Rajeev Gandhi Nagar/Sai Nagar Bus Stop,17.35991872,78.55758771,RAJEEV GANDHI NAGAR twd JBS
257,qPtExEEi,Alkapuri X Rds,Alkapuri X Rds,17.365287,78.556949,ALKAPURI X Roads twd JBS
258,BCMwFXGv,Snehapuri - Lb Nagar,Snehapuri - Lb Nagar,17.36910641,78.55721623,SNEHAPURI twd Secunderabad
259,AnLTMfwA,Nagole X Rds,Nagole X Rds,17.37678108,78.55775333,NAGOLE X Road twd Uppal
260,igXYuJJL,Nagole Metro Station,Nagole Metro Station,17.39052649,78.5587478,NAGOLE Metro Station twd Uppal
261,qbtDyPmY,Uppal X Roads,Uppal X Roads,17.40203986,78.55957624,UPPAL X ROAD  twd Jagathgirigutta
262,HRc9q9cv,Survey Of India,Survey Of India,17.405683,78.555518,SURVEY OF INDIA twd Secunderabad
263,h14pP8Q5,Ngri,Ngri,17.41540517,78.54538174,NGRI twd JBS
264,B9wleFxF,Railway Degree Collge,Railway Degree Collge,17.42862991,78.52731228,RAILWAY DEGREE COLLEGE twd Secunderabad rly station
265,fDQ48G2W,Mettuguda,Mettuguda,17.434189,78.520796,METTUGUDA twd JBS
266,gVRyRzSN,Jbs,Jbs,17.44761222,78.49757971,Jublee Bus Station
267,ajXH07Oj,Ngri,Ngri,17.41546626,78.54574552,NGRI twd Uppal
268,SbVE8Ev9,Survey Of India,Survey Of India,17.40601599,78.55561039,SURVEY OF INDIA  twd Uppal
269,bHfuhRVs,Uppal X Road,Uppal X Road,17.39993534,78.56028199,UPPAL X Roads twd RGIA
270,5YoLyTS1,Nagole Metro Station,Nagole Metro Station,17.3905572,78.55892481,NAGOLE Metro Station twd Lb Nagar
271,sJVjEk53,Nagole X Road,Nagole X Road,17.37622157,78.55804369,NAGOLE X Road twd RGIA
272,UsvPMDtj,Snehapuri Colony,Snehapuri Colony,17.36883637,78.55739058,SNEHAPURI COLONY twd LB Nagar
273,j5uk5YHU,Alkapuri X Road,Alkapuri X Road,17.36402244,78.5573128,ALKAPURI X Road twd LBNagar
274,C7MKjOpe,Rajeev Gandhi Nagar,Rajeev Gandhi Nagar,17.35965921,78.55781436,RAJEEV GANDHI NAGAR twd LB Nagar
275,KEmdPCGs,Kamineni Hospital,Kamineni Hospital,17.3524401,78.55567592,KAMINENI Hospital twd Lb Nagar
276,3GrSvtyq,Lb Nagar,Lb Nagar,17.34654207,78.55145888,LB NAGAR X Road  twd Hayathnagar
277,pXxlBybY,Chintalkunta Check Post,Chintalkunta Check Post,17.342,78.558,CHINTALKUNTA CHECK POST twd Choutuppal
278,HqApOlBt,Chintalkunta Bus Stop,Chintalkunta Bus Stop,17.34088382,78.56209785,CHINTALKUNTA twd Hayatnagar
279,nsLzkHjZ,Panama Godowns,Panama Godowns,17.33840295,78.56863976,PANAMA Godown twd Hayathnagar
280,2vgzCngU,Ganesh Temple-Vanasthalipuram,Ganesh Temple-Vanasthalipuram,17.3318023,78.56924862,GANESH TEMPLE twd Hayathnagar
281,AVqMsMvj,Vanasthalipuram,Vanasthalipuram,17.33136062,78.57289743,VANASTHALI Puram Complex twd Hayathnagar
282,2NKuNLpA,Raithu Bazar-Vsp,Raithu Bazar-Vsp,17.33060531,78.57562422,RAITU Bazar twd Kamalanagar
283,nkt9SkEX,Kamala Nagar-Vanasthalipuram,Kamala Nagar-Vanasthalipuram,17.32989344,78.57894078,KAMALANAGAR twd Hayathnagar
284,hnG4z3o9,Subhadra-Kamala Nagar,Subhadra-Kamala Nagar,17.32891292,78.58334101,SUBHADRA Nagar twd Shanthi Nagar
285,NiwiEx9q,Sharada Nagar-Hayathnagar,Sharada Nagar-Hayathnagar,17.32945565,78.58563155,SHARADHA Nagar twd Bhagyalatha
286,jhd9QeGO,Shanthi Nagar-Vanastalipuram,Shanthi Nagar-Vanastalipuram,17.32931867,78.58753592,SHANTHI Nagar twd Bagyalatha
287,DQGu7xHQ,Bhagyalatha,Bhagyalatha,17.33294023,78.58927178,BHAGYALATHA twd Haythnagar
288,CFHNbG2J,Chilkur Balaji Temple,Chilkur Balaji Temple,17.35710523,78.29990923,CHILKUR BALAJI Temple Bus Stop
289,L8kbKj1j,Residential School-Chilkur Balaji,Residential School-Chilkur Balaji,17.34778633,78.29998434,RESIDENTIAL School twd Mehdipatnam
290,fT0d50lx,Himayathnagar Village,Himayathnagar Village,17.34259827,78.30895033,HIMAYAT Nagar Village twd Mehdipatnam
291,hsnDsySD,Care Hospital-Banjara Hills,Care Hospital-Banjara Hills,17.41362673,78.45043346,CARE Hospital twd Secunderabad
292,DlkTzhBT,Indra Gandhi Statue-Secunderabad,Indra Gandhi Statue-Secunderabad,17.437418,78.504398,IG STATUE twd SEC BAD
293,hAc9AQA9,Mehdipatnam,Mehdipatnam,17.39391532,78.44241231,MEHDIPATNAM twd Tallagadda
294,HdUjSU7J,Nfc North Gate,Nfc North Gate,17.45707434,78.57894748,NFC NORTH GATE twd ECIL
295,PRepdcnz,Ecil X Road,Ecil X Road,17.47253342,78.57006316,ECIL Bus terminal
296,65IwqrLo,Mahaveer Hospital,Mahaveer Hospital,17.40286847,78.45855107,MAHAVIR Hospital twd Koti
297,SBmkG9NJ,Bjr College,Bjr College,17.40485709,78.46105635,BJR College twd NIMS
298,Gm0WIrE8,Lakdikapool,Lakdikapool,17.40642603,78.46275493,LAKDIKAPOOL twd Dilsukhnagar
299,Dg7VAzf3,Telephone Bhavan,Telephone Bhavan,17.40712214,78.46616059,TELEPHONE Bhavan
300,ZNUKsMix,Secretariat Lic Building,Secretariat Lic Building,17.408117,78.471823,SECRETARIAT twd JBS
301,NYWivGae,Tank Bund,Tank Bund,17.422315,78.485023,MIDDLE TANK BUND twd JBS
302,iSB14TRl,Boats Club,Boats Club,17.42643549,78.48663658,BOATS Club twd JBS
303,v8JMo7Nn,Bible House,Bible House,17.43064136,78.4922451,BIBLE House twd Secunderabad
304,noFGCQkJ,Bata,Bata,17.43600499,78.49370419,BATA twd Secunderabad
305,xgJ1CUA5,Patny Taj Tristar,Patny Taj Tristar,17.44052918,78.4950453,TAJ Tristar Patny twd JBS
306,iBWNwmWj,Clock Tower Secunderabad,Clock Tower Secunderabad,17.44151686,78.49839798,CLOCK Tower twd Secunderabad
307,AbZzpwXc,Sangeeth-Isckon,Sangeeth-Isckon,17.44112284,78.50336015,SANGEETH twd Secunderabad
308,UlSL8FAc,Clock Tower Secunderabad,Clock Tower Secunderabad,17.44059575,78.49705698,CLOCK Tower twd Patny
309,9zSxAeIG,Patny Taj Tristar,Patny Taj Tristar,17.43998422,78.49533767,TAJ Tristar Patny twd TankBund
310,HJTDI9P3,Bata,Bata,17.43611759,78.49385709,BATA twd Tank Bund
311,Ci8Yl6FR,Bible House,Bible House,17.43075902,78.49246498,BIBLE House twd CBS
312,rzCMv7kP,Boats Club,Boats Club,17.42641375,78.48674121,BOATS Club twd CBS
313,UnvVAGqJ,Tank Bund,Tank Bund,17.422205,78.48515,TANKBUND twd CBS
314,WPJcfJaq,Secretariat Lic Building,Secretariat Lic Building,17.40765263,78.47141471,SECRETARIAT twd RGIA
315,nV1IXc4T,Birla Mandir,Birla Mandir,17.40606774,78.46732736,RBI Birlamandir twd CBS
316,9MesXC3c,Mahaveer Hospital,Mahaveer Hospital,17.40274562,78.45831524,MAHAVIR HOSPITAL twd Mehdipatnam
317,zb4YFQB5,Himayathnagar X Road,Himayathnagar X Road,17.33931347,78.31119899,HIMAYATH Nagar X Road twd Chilkur
318,idtsF5sQ,Himayathnagar Village,Himayathnagar Village,17.34290142,78.30821635,HIMAYAT Nagar twd Balaji Temple
319,lFhBU2uw,Residential School-Chilkur Balaji,Residential School-Chilkur Balaji,17.34765832,78.29992533,RESIDENTIAL School twd Balaji temple
320,UBeedL9T,Gitam University,Gitam University,17.54987611,78.16419043,GITAM UNIVERSITY
321,eOVTjUWY,Rudhraram,Rudhraram,17.56380356,78.16671643,RUDRARAM twd Patancheruvu
322,VThbv9DF,Lakdaram,Lakdaram,17.55670952,78.18506375,LAKDARAM twd Hyderabad
323,eHbnVL9F,Isnapur,Isnapur,17.54717299,78.21250734,ISNAPUR twd MGBS
324,3McYaDDT,Muttangi,Muttangi,17.54271592,78.22666615,MUTHANGI twd Patancheruvu
325,F3aXWUAz,Navapan Industries,Navapan Industries,17.53226294,78.25435426,NAVAPAN Industries twd JBS
326,Xm2G887A,Patancheruvu,Patancheruvu,17.52954198,78.26410711,PATANCHERUVU twd Koti
327,FMXqLNtM,J.P Colony,J.P Colony,17.52867585,78.26720271,J P COLONY BUS STOP PATANCHERU  twd JBS
328,WV9IcDKE,Icrisat,Icrisat,17.51834417,78.27943873,ICRISAT twd Lingampally
329,HBEsChQJ,Rc Puram,Rc Puram,17.51380648,78.2883543,RC PURAM Bus Stop twd Koti
330,uszXY4af,Beeramguda Kaman,Beeramguda Kaman,17.508994,78.300791,BEERAMGUDA KAMAN twd Koti
331,88qmN6Io,Ashok Nagar - Bhel,Ashok Nagar - Bhel,17.504589,78.308468,ASHOK Nagar twd Koti
332,7GAFuon5,"Jyothi Nagar, (Lalaguda)","Jyothi Nagar, (Lalaguda)",17.50207,78.312112,JYOTHI Nagar Bus Stop twd Lingampally
333,NvZJ6Bq3,Lingampally,Lingampally,17.49484919,78.3168903,LINGAMPALLY BS
334,WnogEKf8,Lingampally,Lingampally,17.48004207,78.31533198,LINGAMPALLY Railway Station twd Mehdipatnam
335,4WOwv4iE,Alind,Alind,17.47667525,78.32473308,ALIND Doyene Colony twd Mehdipatnam
336,lohzZAZ2,Hcu Main Gate,Hcu Main Gate,17.468233,78.331306,HCU Depot Gate twd Mehdipatnam
337,Mzyf0mUV,Hcu Main Gate,Hcu Main Gate,17.46220192,78.33550219,HCU MAIN GATE twd Mehdipatnam
338,X2pdhYhb,Masjid Banda,Masjid Banda,17.45943084,78.33801672,MASJID Banda twd Mehdipatnam
339,fEiTwduh,Hcu Small Gate,Hcu Small Gate,17.456496,78.340242,HCU Small Gate twd Mehdipatnam
340,XvrhNaV0,Gachibowli Stadium,Gachibowli Stadium,17.45075,78.3468,GACHIBWOLI Stadium twd Mehdipatnam
341,n8YbCvTO,Iiit,Iiit,17.44444151,78.35368482,IIIT twd Mehdipatnam
342,CTLSoPoL,Indira Nagar- Gachibowli,Indira Nagar- Gachibowli,17.44060594,78.3609429,INDIRA Nagar twd Mehdipatnam
343,WcY4kntl,Gachibowli,Gachibowli,17.43832724,78.36456522,GACHIBOWLI X ROAD twd Mehdipatnam
344,b8EKh3kU,Telecom Nagar,Telecom Nagar,17.43559557,78.36775303,TELECOM NAGAR twd Mehdipatnam
345,RIQHN9r7,Bio Diversity,Bio Diversity,17.42915722,78.37504325,BIO DIVERSITY COMPLEX twd RGIA
346,5TZMCxdr,Khajaguda X Road,Khajaguda X Road,17.4223089,78.38296934,KHAJAGUDA X Road twd Mehdipatnam
347,PUvsyqi8,Darga,Darga,17.41217445,78.39587333,DARGA twd Mehdipatnam
348,c5vdOWvP,Narayanamma College,Narayanamma College,17.410228,78.398301,NARAYANAMMA COLLEGE twd Mehidipatnam
349,FWbv1Cmq,Shaikpet Nala,Shaikpet Nala,17.4072425,78.40242594,SHAIKPETNALA twd Mehdipatnam
350,Z9AN7eoD,Brindhavan Colony,Brindhavan Colony,17.40350801,78.40927195,BRINDAVAN Colony twd Mehdipatnam
351,5UVBX5dh,Toli Chowki,Toli Chowki,17.39924429,78.41551782,TOLICHOWKI twd Mp
352,22iIia8u,Nanal Nagar,Nanal Nagar,17.3962,78.427,NANAL Nagar twd Mehidipatnam
353,xWwI0DWq,Mile Stone,Mile Stone,17.34395847,78.29534814,CHILKUR QUARTERS twd Veeranna pet
354,aoPnUaKX,Chilkur Village,Chilkur Village,17.3479297,78.28888804,CHILKUR VILLAGE twd Reddy pally
355,iUuodAW7,Appojiguda X Road,Appojiguda X Road,17.3606562,78.27322388,APPOJIGUDA X ROAD twd Reddy Pally
356,5F8iepNn,Chandanagar-Moinabad,Chandanagar-Moinabad,17.36672955,78.25891163,CHANDANAGAR X ROAD twd Reddy Pally
357,xetyljvm,Chandanagar-Moinabad,Chandanagar-Moinabad,17.3738575,78.26132822,CHANDA NAGAR Village
358,1wiLVWe6,Reddipalle-Moinabad,Reddipalle-Moinabad,17.37310758,78.2462047,REDDY PALLY twd Veerannapet
359,H9uufHGx,Chinna Mangalaram,Chinna Mangalaram,17.39072102,78.2270173,CHINNAMANGALARAM Village
360,amXWe4hA,Reddipalle-Moinabad,Reddipalle-Moinabad,17.3731165,78.24623153,REDDY PALLY twd Chandanagar
361,NIHDGDPX,Chandanagar-Moinabad,Chandanagar-Moinabad,17.36671284,78.25906724,CHANDANAGAR X ROAD twd Chilkur
362,lkHmcJv1,Appojiguda,Appojiguda,17.3717329,78.27552662,APPOJIGUDA Village
363,OsSnpobb,Appojiguda X Road,Appojiguda X Road,17.36072529,78.27320779,APPOJIGUDA X ROAD twd Chilkur
364,KFvPMe35,Chilkur Balaji Temple Rd,Chilkur Balaji Temple Rd,17.34795536,78.28887865,CHILKUR VILLAGE twd Himayath nagar
365,LbLMZ7ql,Chilkur Quarters Twd Azizs Nagar,Chilkur Quarters Twd Azizs Nagar,17.34396387,78.29537228,CHILKUR QUARTERS twd Azizs nagar
366,9ahqTeb2,Koti Women College,Koti Women College,17.3849503,78.48847926,KOTI Womens College
367,tRKrXYoZ,Koti Women College,Koti Women College,17.38480826,78.48762096,WOMENS COLLEGE twd Koti
368,PdS5x1iC,Koti,Koti,17.38309842,78.48281984,KOTI Medical College
369,QjPFvUK8,Abids Gpo,Abids Gpo,17.38756755,78.47617328,ABIDS GPO twd Nampally
370,0JxeENcx,Kukatpally,Kukatpally,17.48385396,78.41241718,KUKATPALLY twd Patancheru
371,DFla4Krg,Kphb,Kphb,17.494062,78.400453,KPHB Metro Station twd Patancheru
372,5JNKM30n,Jntu,Jntu,17.496261,78.39441,JNTU X ROAD twd Patancheru
373,lXQ2Ri6E,Nizampet X Rds,Nizampet X Rds,17.498276,78.390314,NIZAMPET X ROAD twd Patancheru
374,SX8Vkcd2,Hydernagar,Hydernagar,17.499185,78.383519,HYDERNAGAR  twd Patancheru
375,QaDZj4Nl,Miyapur Metro Station,Miyapur Metro Station,17.496265,78.370945,MIYAPUR Metro Station twd Patancheru
376,YAi2DjcQ,Miyapur X Road,Miyapur X Road,17.49648097,78.36260928,MIYAPUR X Road twd Patancheru
377,VocKUPzH,Miyapur,Miyapur,17.495772,78.357949,MIYAPUR twd Patancheru
378,rmYfcZ5Z,Allwyn X Road,Allwyn X Road,17.49391804,78.35006654,ALLWYN X RD twd Patancheruvu
379,Y9F02Tzl,Madeenaguda,Madeenaguda,17.494912,78.340601,MADEENAGUDA twd Patancheru
380,rfBAovF9,Gangaram,Gangaram,17.49509217,78.33270712,GANGARAM twd Patancheru
381,n9wOSYw8,Chandanagar,Chandanagar,17.494893,78.323144,CHANDANAGAR twd Patancheru
382,fj8FVMOk,Jyothi Nagar-Bhel,Jyothi Nagar-Bhel,17.501464,78.312041,JYOTHI NGR  BHEL twd Patancheruvu
383,dRMDe5T6,Ashok Nagar - Bhel,Ashok Nagar - Bhel,17.504123,78.308781,ASHOK NAGAR BHEL twd Patancheruvu
384,Nw9MwrDH,Beeramguda Kaman,Beeramguda Kaman,17.50889,78.300277,BEERAMGUDA KAMAN twd Patancheru
385,1o698GP3,Rc Puram,Rc Puram,17.513617,78.287795,RC PURAM twd Patancheruvu
386,II7bciLP,Icrisat,Icrisat,17.51855383,78.27871453,ICRISAT
387,enXMW3fY,Patancheruvu,Patancheruvu,17.52902531,78.26428415,PATANCHERUVU
388,6PCwr68X,Allwyn,Allwyn,17.52489848,78.27172928,ALWYN twd Miyapur
389,kduNCBUS,Lingampally,Lingampally,17.49520733,78.3172601,LINGAMPALLY twd Uppal
390,p7cz7tF2,Chandanagar,Chandanagar,17.49516128,78.32297623,CHANDANAGAR twd  Uppal
391,Md3ixzA9,Gangaram,Gangaram,17.49517407,78.33089948,GANGARAM twd  Uppal
392,B4DT0HD4,Madeenaguda,Madeenaguda,17.49539,78.340708,MADINAGUDA Bus Stop twd Koti
393,THhHj4EN,Deepthi Sri Nagar,Deepthi Sri Nagar,17.495068,78.345604,DEEPTHISRINAGAR  twd Koti
394,hAUDjfku,Allwyn X Road,Allwyn X Road,17.49441142,78.35220996,ALLWYN X Road twd Koti
395,NZVBKXVQ,Miyapur,Miyapur,17.4966936,78.36077124,MIYAPUR twd Uppal
396,O2WcwZw9,Miyapur X Road,Miyapur X Road,17.49683765,78.36358365,MIYAPUR X Road twd RGIA
397,5tRdKNc0,Miyapur Metro Station,Miyapur Metro Station,17.496817,78.371098,MIYAPUR Metro Station twd Uppal
398,D0CKSBuN,Hydernagar,Hydernagar,17.49954,78.383844,HYDERNAGAR twd Uppal
399,BcrTembT,Nizampet X Rds,Nizampet X Rds,17.498657,78.390476,NIZAMPET X ROAD  twd JNTU
400,Yjlj2QcH,Jntu,Jntu,17.49672432,78.39444637,JNTU X RD twd Uppal
401,jKdphPgN,Kphb,Kphb,17.49455752,78.40080993,KPHB twd MGBS
402,6ieMkQHe,Kukatpally,Kukatpally,17.48371582,78.41292411,KUKATPALLY twd Koti
403,ag157Sbi,Moosapet,Moosapet,17.47270709,78.42565119,MOOSAPET twd Koti
404,P7COoExj,Bharath Nagar,Bharath Nagar,17.46712966,78.42903617,BHARATH Nagar twd Koti
405,LIzlAAM2,Erragadda,Erragadda,17.45278568,78.43578996,ERRAGADDA twd MGBS
406,UQN34MTt,Esi Hospital Erragadda,Esi Hospital Erragadda,17.446138,78.439221,ESI Hospital twd Koti
407,MTUln49h,Sr Nagar,Sr Nagar,17.440269,78.442599,SR NAGAR twd Uppal
408,4SATTACn,Maithrivanam,Maithrivanam,17.43784249,78.44349316,MAITRIVANAM twd Koti
409,E7s4NexM,Ameerpet,Ameerpet,17.431749,78.447983,AMEERPET twd Koti
410,UefVeqR5,Panjaguta Metro Station,Panjaguta Metro Station,17.429261,78.450954,PUNJAGUTA Metro Station twd Koti
411,ayYyCeX1,Nims Hospital,Nims Hospital,17.42316378,78.45452783,NIMS Hospital twd Koti
412,17u3Dlmo,Irram Manzil,Irram Manzil,17.42052789,78.45618564,IRRUM MANZIL twd Koti
413,kOM90j5y,Somajiguda,Somajiguda,17.41592625,78.45783232,SOMAJIGUDA twd Koti
414,F7NYzY8g,Khairatabad,Khairatabad,17.41283966,78.46056819,KHAIRATABAD twd Koti
415,1EVLfRYi,Chintal Basthi,Chintal Basthi,17.4089547,78.46058429,SHADAN COLLEGE twd Koti
416,LUl5q810,Assembly,Assembly,17.40224399,78.46856115,ASSEMBLY twd Koti
417,FQ28CymB,Abids Grammar School,Abids Grammar School,17.39333183,78.47624971,ABIDS Grammar School twd Koti
418,8VIiwiTV,Koti Bank Street,Koti Bank Street,17.38542736,78.48190785,KOTI BANK STRRET twd LB Nagar
419,1XFVrKv3,Bhagyalatha,Bhagyalatha,17.33266004,78.58879924,BHAGYALATHA twd Dilshuk nagar
420,PAAUi1nF,High Court Colony-Dsnr,High Court Colony-Dsnr,17.334888,78.5848,HIGH COURT COLONY twd DSNR
421,EqUJBGCm,Auto Nagar-Sushma,Auto Nagar-Sushma,17.336228,78.576683,AUTONAGAR twd Dilshuknagar
422,4hKYSm5a,Sushma-Autonagar,Sushma-Autonagar,17.336679,78.573089,SUSHMA TALKIES twd LB Nagar
423,ctHg6lcm,Lb Nagar,Lb Nagar,17.34698734,78.55012714,LB NAGAR X Road twd Dilsuknagar
424,fXQQH2MZ,Lb Nagar Metro Station,Lb Nagar Metro Station,17.35011495,78.54750923,LB Nagar Metro Station twd MGBS
425,H34GqhjL,Ntr Nagar Lb Nagar,Ntr Nagar Lb Nagar,17.35571819,78.54530412,NTR NAGAR twd Dilsuknagar
426,j03fTpZX,Ashtalakshmi Temple-Kothapet,Ashtalakshmi Temple-Kothapet,17.362788,78.543466,DWARAKA Nagar Ashtalakshmi Temple twd Dilshuknagar
427,URqOZwMM,Kothapet X Road,Kothapet X Road,17.3671302,78.54040414,KOTHAPET twd MGBS
428,85BLnSI1,Kothapet-Fruit Market,Kothapet-Fruit Market,17.36825145,78.53474736,FRUIT MARKET twd MGBS
429,nCGtoaLy,Chaithanyapuri,Chaithanyapuri,17.36831295,78.53134314,CHAITANYAPURI twd MGBS
430,4URl0L5Y,Dilsukhnagar Bus Depot,Dilsukhnagar Bus Depot,17.36844295,78.52318523,DILSUKHNAGAR twd MGBS
431,CWHLIfmF,Moosarambhagh,Moosarambhagh,17.36960309,78.51577877,MOOSARAMBAGH twd Koti
432,sZoLwKhA,Super Bazar Malakpet,Super Bazar Malakpet,17.371934,78.50992,SUPER BAZAR twd Koti
433,eZaYndv0,Chermas Malakpet,Chermas Malakpet,17.37300259,78.50529671,MALAKPET CHERMAS twd Koti
434,lvN5ZKax,Nalgonda X Roads,Nalgonda X Roads,17.37418027,78.49971242,NALGONDA X ROADS twd Koti
435,puLeqHhl,Chaderghat,Chaderghat,17.37721605,78.49302024,CHADARGHAT twd Koti
436,5lBRTe5B,Dilsukhnagar Bus Depot,Dilsukhnagar Bus Depot,17.36880438,78.5238387,DILSUKHNAGAR Bus Station
437,ygPilzwX,Ashtalakshmi Temple-Kothapet,Ashtalakshmi Temple-Kothapet,17.362645,78.543864,DWARAKA Nagar Ashtalakshmi Temple twd Lbnagar
438,VfWv1xKO,Laxmireddy Palem,Laxmireddy Palem,17.32076613,78.62663348,LAXMA REDDY PALEM twd RFC
439,qdyOuVOq,Pedda Amberpet,Pedda Amberpet,17.32143199,78.63932642,PEDDA AMBERPET twd RFC
440,5Jsa2cry,Outer Ring Road,Outer Ring Road,17.31759862,78.66184028,ORR twd RFC
441,vMvkw0ys,Abdullapurmet,Abdullapurmet,17.310007,78.686613,ABDULLAPURMET twd Nalgonda
442,OhviA7kV,Inamguda,Inamguda,17.306523,78.705618,INAMGUDA twd Nalgonda
443,0DezTsQi,Jafferguda X Road,Jafferguda X Road,17.30691332,78.71553094,JAFFERGUDA X ROAD twd CTPL
444,1DxNpC0z,Bata Singaram,Bata Singaram,17.30565754,78.7288367,BATASINGARAM twd Suryapet
445,mMoDIF8Z,Kothagudem,Kothagudem,17.300759,78.73938362,KOTHAGUDEM twd Choutuppal
446,iFO6HFif,Dandumailaram X Road,Dandumailaram X Road,17.29254167,78.75393212,DANDUMAILARAM X Road twd Choutuppal
447,Bx1F0lE0,Toopranpet,Toopranpet,17.29162738,78.76089245,TOOPRANPET twd Choutuppal
448,23CIGReG,Andol Maisamma,Andol Maisamma,17.28204897,78.78305012,ANDHOL MAISAMMA twd CTPL
449,IdFkmzvP,Malkapur,Malkapur,17.280343,78.796394,MALKAPUR twd Nalgonda
450,hEKGr0me,Kaithapur,Kaithapur,17.2675754,78.82716716,KAITHAPUR twd Choutuppal
451,6Y38y3x3,Koyyalagudem,Koyyalagudem,17.26091865,78.8439524,KOYYALAGUDEM twd Choutuppal
452,2pzMp4DB,Dharmojigudem,Dharmojigudem,17.25656416,78.87777776,DHARMOJIGUDEM twd CTPL
453,W3eaikE1,Choutuppal Bs,Choutuppal Bs,17.25441253,78.89447987,CHOUTUPPAL Bus Stand
454,iktEJq83,Dharmojigudem,Dharmojigudem,17.25642592,78.87770004,DHARMOJIGUDEM twd MGBS
455,dUQ79Lat,Koyyalagudem,Koyyalagudem,17.26042675,78.84399533,KOYYALAGUDEM twd Mgbs
456,nzBeb6JC,Kaithapur,Kaithapur,17.26763005,78.82662266,KAITHAPUR twd MGBS
457,TOFkPo9B,Malkapur,Malkapur,17.280127,78.7965,MALKAPUR twd Hyderabad
458,12pJETKr,Andol Maisamma,Andol Maisamma,17.28241272,78.78220796,ANDHOL MAISAMMA twd MGBS
459,GIbzlNRL,Toopranpet,Toopranpet,17.291326,78.76186,TOOPRANPET twd Hyderabad
460,hvR3himq,Dandumailaram X Road,Dandumailaram X Road,17.29228685,78.75417618,DANDUMAILARAM X ROAD twd Hayathnagar
461,vtACzCrV,Kothagudem,Kothagudem,17.300595,78.73924943,KOTHAGUDEM twd LB Nagar
462,EhPooyEv,Bata Singaram,Bata Singaram,17.30526702,78.72924004,BATASINGARAM twd L B Nagar
463,ANNOm3sh,Jafferguda X Road,Jafferguda X Road,17.30654249,78.71559247,JAFFERGUDA X ROAD twd MGBS
464,u5FObTEK,Inamguda,Inamguda,17.306185,78.705423,INAMGUDA twd Hyderabad
465,bYNoEFSN,Abdullapurmet,Abdullapurmet,17.30977,78.686607,ABDULLAPURMET twd Koti
466,UxlFgM6j,Outer Ring Road,Outer Ring Road,17.31728679,78.66210915,ORR twd JBS
467,giMY0XoZ,Pedda Amberpet,Pedda Amberpet,17.3205492,78.64124112,PEDDA Amberpet twd MGBS
468,lwT4qIh2,Laxmireddy Palem,Laxmireddy Palem,17.32055654,78.626572,LAXMA Reddy Palem twd Jbs
469,MhuyshjB,Dilsukhnagar Bus Depot,Dilsukhnagar Bus Depot,17.36862007,78.52366448,DILSUKHNAGAR twd Kothapet
470,lHmEewAT,Chaithanyapuri,Chaithanyapuri,17.36848178,78.53261233,CHAITANYAPURI  twd Hayatnagar
471,h9voTH7m,Kothapet-Fruit Market,Kothapet-Fruit Market,17.36851768,78.53502631,FRUIT MARKET twd Hayatnagar
472,AqZ2QeCT,Kothapet X Road,Kothapet X Road,17.36683421,78.54130168,KOTHAPET twd Hayatnagar
